23114,с.,Драганово,KRZ,KRZ35,KRZ35-05,3,6,5,1825,08,1618,Y
23128,с.,Драганово,DOB,DOB15,DOB15-00,3,7,4,1825,24,1619,Y
23131,с.,Драгановци,VTR,VTR13,VTR13-00,3,8,5,1825,04,1620,Y
23159,с.,Драгановци,GAB,GAB05,GAB05-10,3,6,5,1825,07,1621,Y
23162,с.,Драганосковци,VTR,VTR13,VTR13-00,3,8,6,1825,04,1622,Y
23176,с.,Драганци,BGS,BGS09,BGS09-00,3,7,3,1825,02,1623,Y
23185,с.,Драганчетата,GAB,GAB05,GAB05-00,3,8,6,1825,07,1624,Y
23193,с.,Драгаш войвода,PVN,PVN21,PVN21-05,3,6,2,1825,14,1625,Y
23203,с.,Драгиевци,GAB,GAB05,GAB05-10,3,8,5,1825,07,1626,Y
23217,с.,Драгижево,VTR,VTR20,VTR20-03,3,6,4,1825,04,1627,Y
23220,с.,Драгийци,VTR,VTR13,VTR13-00,3,8,6,1825,04,1628,Y
23234,с.,Драгиново,PAZ,PAZ08,PAZ08-08,3,4,7,1825,12,1629,Y
23251,с.,Драгичево,PER,PER32,PER32-07,3,5,7,1825,13,1630,Y
23265,с.,Драгневци,VTR,VTR13,VTR13-00,3,8,6,1825,04,1631,Y
23279,с.,Драгневци,GAB,GAB35,GAB35-04,3,8,6,1825,07,1632,Y
23282,с.,Драговищица,KNL,KNL29,KNL29-17,3,6,6,1825,09,1633,Y
30569,с.,Звъника,KRZ,KRZ16,KRZ16-03,3,8,4,1825,08,1950,Y
30572,с.,Звъничево,PAZ,PAZ19,PAZ19-11,3,5,4,1825,12,1951,Y
30586,с.,Звънче,KRZ,KRZ16,KRZ16-16,3,8,6,1825,08,1952,Y
30590,с.,Згалево,PVN,PVN27,PVN27-03,3,7,4,1825,14,1953,Y
30606,с.,Згориград,VRC,VRC10,VRC10-09,3,5,5,1825,06,1954,Y
30613,с.,Згурово,KNL,KNL31,KNL31-00,3,8,6,1825,09,1955,Y
30627,с.,Здравец,VAR,VAR01,VAR01-00,3,7,3,1825,03,1956,Y
30630,с.,Здравец,RAZ,RAZ29,RAZ29-07,3,7,3,1825,16,1957,Y
30644,с.,Здравец,TGV,TGV35,TGV35-15,3,7,3,1825,25,1958,Y
30658,с.,Здравец,HKV,HKV09,HKV09-00,3,7,3,1825,26,1959,Y
31423,с.,Здравец,PDV,PDV15,PDV15-00,3,8,8,1825,15,1960,Y
30661,с.,Здравковец,GAB,GAB05,GAB05-00,3,8,6,1825,07,1961,Y
30675,с.,Здравчец,KRZ,KRZ14,KRZ14-10,3,7,5,1825,08,1962,Y
30689,с.,Зебил,SLS,SLS07,SLS07-08,3,6,4,1825,18,1963,Y
30692,с.,Зелена морава,TGV,TGV22,TGV22-17,3,6,6,1825,25,1964,Y
30702,с.,Зелендол,BLG,BLG03,BLG03-00,3,7,5,1825,01,1965,Y
30716,с.,Зелениград,PER,PER51,PER51-00,3,8,7,1825,13,1966,Y
30721,с.,Зеленик,VTR,VTR13,VTR13-00,3,8,6,1825,04,1967,Y
30733,с.,Зеленика,GAB,GAB35,GAB35-00,3,8,6,1825,07,1968,Y
30747,с.,Зелениково,KRZ,KRZ16,KRZ16-10,3,6,5,1825,08,1969,Y
30750,с.,Зелениково,PDV,PDV07,PDV07-05,3,6,5,1825,15,1970,Y
30764,с.,Зелено дърво,GAB,GAB05,GAB05-00,3,8,7,1825,07,1971,Y
30778,гр.,Земен,PER,PER19,PER19-00,1,4,6,1825,13,1972,Y
30781,с.,Земенци,DOB,DOB20,DOB20-00,3,8,3,1825,24,1973,Y
30795,с.,Землен,SZR,SZR27,SZR27-00,3,7,3,1825,23,1974,Y
30805,с.,Зетьово,BGS,BGS01,BGS01-00,3,7,5,1825,02,1975,Y
30819,с.,Зетьово,SZR,SZR36,SZR36-05,3,5,3,1825,23,1976,Y
30822,с.,Зидарово,BGS,BGS21,BGS21-05,3,6,1,1825,02,1977,Y
30836,с.,Зидарци,PER,PER32,PER32-00,3,8,7,1825,13,1978,Y
30847,с.,Зимевица,SFO,SFO43,SFO43-00,3,7,8,1825,22,1979,Y
30853,с.,Зимен,BGS,BGS09,BGS09-00,3,7,4,1825,02,1980,Y
30867,с.,Зимзелен,KRZ,KRZ16,KRZ16-27,3,7,5,1825,08,1981,Y
30870,с.,Зимница,SZR,SZR22,SZR22-08,3,6,4,1825,23,1982,Y
30884,с.,Зимница,DOB,DOB20,DOB20-06,3,8,3,1825,24,1983,Y
30898,с.,Зимница,JAM,JAM22,JAM22-07,3,5,3,1825,28,1984,Y
30908,с.,Зимовина,HKV,HKV30,HKV30-18,3,7,5,1825,26,1985,Y
30911,с.,Зиморница,KRZ,KRZ15,KRZ15-10,3,8,5,1825,08,1986,Y
30942,с.,Златар,SHU,SHU23,SHU23-02,3,6,3,1825,27,1987,Y
30956,с.,Златари,JAM,JAM25,JAM25-00,3,7,3,1825,28,1988,Y
14521,с.,Златарица,BLG,BLG02,BLG02-00,3,8,7,1825,01,1989,Y
30962,гр.,Златарица,VTR,VTR14,VTR14-00,1,4,2,1825,04,1990,Y
30973,с.,Златевци,GAB,GAB05,GAB05-00,3,8,5,1825,07,1991,Y
30990,с.,Злати войвода,SLV,SLV20,SLV20-18,3,6,4,1825,19,1992,Y
31005,с.,Златина,VAR,VAR24,VAR24-00,3,7,1,1825,03,1993,Y
31019,с.,Златиница,JAM,JAM03,JAM03-00,3,8,3,1825,28,1994,Y
31022,с.,Златирът,SZR,SZR37,SZR37-00,3,8,6,1825,23,1995,Y
31036,с.,Златитрап,PDV,PDV26,PDV26-09,3,5,3,1825,15,1996,Y
31044,гр.,Златица,SFO,SFO47,SFO47-00,1,3,6,1825,22,1997,Y
31053,с.,Златия,MON,MON11,MON11-06,3,5,2,1825,11,1998,Y
31067,с.,Златия,DOB,DOB15,DOB15-00,3,8,4,1825,24,1999,Y
31070,с.,Златна ливада,SZR,SZR36,SZR36-00,3,8,3,1825,23,2000,Y
31084,с.,Златна нива,SHU,SHU19,SHU19-02,3,6,4,1825,27,2001,Y
31098,с.,Златна Панега,LOV,LOV38,LOV38-06,3,5,4,1825,10,2002,Y
31108,с.,Златовръх,PDV,PDV01,PDV01-07,3,6,4,1825,15,2003,Y
31111,гр.,Златоград,SML,SML11,SML11-00,1,3,5,1825,20,2004,Y
31125,с.,Златоклас,SLS,SLS10,SLS10-07,3,6,3,1825,18,2005,Y
31139,с.,Златолист,BLG,BLG40,BLG40-00,3,8,5,1825,01,2006,Y
31142,с.,Златолист,KRZ,KRZ15,KRZ15-08,3,8,4,1825,08,2007,Y
68151,с.,Модрен,KRZ,KRZ08,KRZ08-09,3,8,6,498,08,3129,N
31156,с.,Златополе,HKV,HKV09,HKV09-12,3,6,2,1825,26,2008,Y
31160,с.,Златосел,PDV,PDV07,PDV07-00,3,7,5,1825,15,2009,Y
31173,с.,Златоустово,HKV,HKV18,HKV18-04,3,8,5,1825,26,2010,Y
31187,с.,Златуша,SFO,SFO06,SFO06-00,3,8,6,1825,22,2011,Y
31190,с.,Злидол,VRC,VRC27,VRC27-00,3,7,5,1825,06,2012,Y
31200,с.,Злогош,KNL,KNL50,KNL50-00,3,8,7,1825,09,2013,Y
31214,с.,Злокучене,PAZ,PAZ29,PAZ29-08,3,6,4,1825,12,2014,Y
31228,с.,Злокучене,SFO,SFO39,SFO39-00,3,7,7,1825,22,2015,Y
31245,с.,Змеево,DOB,DOB03,DOB03-00,3,7,4,1825,24,2016,Y
31259,с.,Змеица,SML,SML10,SML10-03,3,5,8,1825,20,2017,Y
31262,с.,Змейно,TGV,TGV22,TGV22-00,3,7,6,1825,25,2018,Y
31276,с.,Змейово,SZR,SZR31,SZR31-14,3,6,5,1825,23,2019,Y
31285,с.,Змиево,SML,SML31,SML31-00,3,8,8,1825,20,2020,Y
31293,с.,Знаменосец,SZR,SZR27,SZR27-08,3,6,3,1825,23,2021,Y
31303,с.,Зограф,DOB,DOB12,DOB12-00,3,8,4,1825,24,2022,Y
31317,с.,Зойчене,BLG,BLG33,BLG33-00,3,8,7,1825,01,2023,Y
20910,с.,Зорница,BLG,BLG40,BLG40-00,3,8,4,1825,01,2024,Y
31334,с.,Зорница,VAR,VAR02,VAR02-00,3,7,5,1825,03,2025,Y
68391,с.,Средна,BLG,BLG11,BLG11-00,3,8,7,498,01,4450,N
31348,с.,Зорница,KRZ,KRZ16,KRZ16-41,3,8,4,1825,08,2026,Y
31351,с.,Зорница,SML,SML38,SML38-00,3,8,8,1825,20,2027,Y
31365,с.,Зорница,HKV,HKV34,HKV34-13,3,7,5,1825,26,2028,Y
31379,с.,Зорница,BGS,BGS06,BGS06-00,3,7,3,1825,02,2029,Y
31396,с.,Зърнево,DOB,DOB27,DOB27-11,3,5,4,1825,24,2030,Y
32010,с.,Ивайло,PAZ,PAZ19,PAZ19-12,3,4,4,1825,12,2031,Y
32024,гр.,Ивайловград,HKV,HKV11,HKV11-00,1,3,4,1825,26,2032,Y
32038,с.,Иван Вазово,PDV,PDV12,PDV12-00,3,7,4,1825,15,2033,Y
32041,с.,Иван Димов,GAB,GAB35,GAB35-00,3,8,5,1825,07,2034,Y
32192,с.,Иван Шишманово,RAZ,RAZ11,RAZ11-03,3,7,3,1825,16,2035,Y
32055,с.,Иванивановци,VTR,VTR13,VTR13-01,3,8,5,1825,04,2036,Y
32069,с.,Иванили,GAB,GAB05,GAB05-00,3,8,5,1825,07,2037,Y
32072,с.,Иванковци,GAB,GAB05,GAB05-00,3,8,5,1825,07,2038,Y
32086,с.,Иваново,BLG,BLG33,BLG33-00,3,8,7,1825,01,2039,Y
32095,с.,Иваново,RSE,RSE13,RSE13-00,3,5,1,1825,17,2040,Y
32100,с.,Иваново,HKV,HKV33,HKV33-00,3,7,3,1825,26,2041,Y
32113,с.,Иваново,SHU,SHU10,SHU10-03,3,7,4,1825,27,2042,Y
32929,с.,Иваново,SML,SML27,SML27-00,3,8,7,1825,20,2043,Y
32127,с.,Ивановци,VTR,VTR04,VTR04-00,3,8,6,1825,04,2044,Y
32130,с.,Ивановци,VID,VID09,VID09-00,3,8,3,1825,05,2045,Y
32144,с.,Ивановци,KNL,KNL29,KNL29-00,3,8,8,1825,09,2046,Y
32158,с.,Ивански,SHU,SHU30,SHU30-08,3,5,3,1825,27,2047,Y
32161,с.,Иванци,KRZ,KRZ16,KRZ16-35,3,7,5,1825,08,2048,Y
35290,с.,Калейца,LOV,LOV34,LOV34-13,3,6,5,1825,10,2154,Y
35300,с.,Калековец,PDV,PDV17,PDV17-07,3,4,3,1825,15,2155,Y
35314,с.,Кален,VRC,VRC27,VRC27-00,3,8,6,1825,06,2156,Y
35328,с.,Каленик,VID,VID09,VID09-00,3,7,4,1825,05,2157,Y
35331,с.,Каленик,LOV,LOV36,LOV36-00,3,7,5,1825,10,2158,Y
35345,с.,Каленовци,SFO,SFO09,SFO09-00,3,8,6,1825,22,2159,Y
35362,с.,Калиманци,BLG,BLG40,BLG40-00,3,7,4,1825,01,2160,Y
35376,с.,Калиманци,VAR,VAR26,VAR26-00,3,6,5,1825,03,2161,Y
35384,с.,Калина,VID,VID06,VID06-00,3,8,2,1825,05,2162,Y
35393,с.,Калина,DOB,DOB12,DOB12-00,3,8,3,1825,24,2163,Y
35403,с.,Калинка,KRZ,KRZ16,KRZ16-39,3,7,5,1825,08,2164,Y
35417,с.,Калино,SHU,SHU11,SHU11-00,3,7,5,1825,27,2165,Y
41143,с.,Калипетрово,SLS,SLS31,SLS31-10,3,4,1,1825,18,2166,Y
35420,с.,Калитиново,SZR,SZR31,SZR31-16,3,6,3,1825,23,2167,Y
35434,с.,Калище,PER,PER22,PER22-00,3,6,6,1825,13,2168,Y
35448,с.,Калнище,TGV,TGV02,TGV02-00,3,8,6,1825,25,2169,Y
35451,с.,Калово,BGS,BGS12,BGS12-00,3,8,4,1825,02,2170,Y
35465,с.,Каломен,GAB,GAB12,GAB12-00,3,8,5,1825,07,2171,Y
35479,с.,Калотина,SFO,SFO16,SFO16-00,3,6,6,1825,22,2172,Y
35482,с.,Калотинци,PER,PER19,PER19-00,3,8,6,1825,13,2173,Y
35496,гр.,Калофер,PDV,PDV13,PDV13-11,1,4,6,1825,15,2174,Y
35506,с.,Калоян,VAR,VAR09,VAR09-00,3,7,4,1825,03,2175,Y
35515,с.,Калояновец,SZR,SZR31,SZR31-17,3,5,3,1825,23,2176,Y
35523,с.,Калояново,PDV,PDV12,PDV12-00,3,4,4,1825,15,2177,Y
35537,с.,Калояново,SLV,SLV20,SLV20-21,3,6,3,1825,19,2178,Y
35540,с.,Калоянци,KRZ,KRZ16,KRZ16-13,3,6,4,1825,08,2179,Y
35554,с.,Калугерене,SLS,SLS07,SLS07-10,3,6,3,1825,18,2180,Y
35571,с.,Калугерово,PAZ,PAZ14,PAZ14-03,3,5,4,1825,12,2181,Y
35585,с.,Калугерово,SFO,SFO34,SFO34-00,3,7,4,1825,22,2182,Y
35599,с.,Калугерово,HKV,HKV29,HKV29-00,3,6,2,1825,26,2183,Y
35609,с.,Калчево,JAM,JAM25,JAM25-17,3,6,3,1825,28,2184,Y
35626,с.,Калчовци,GAB,GAB05,GAB05-00,3,8,6,1825,07,2186,Y
35630,с.,Камбелевци,SFO,SFO16,SFO16-00,3,8,6,1825,22,2187,Y
35643,с.,Камбурово,TGV,TGV22,TGV22-21,3,5,5,1825,25,2188,Y
35657,с.,Камен,VTR,VTR31,VTR31-09,3,5,4,1825,04,2189,Y
35660,с.,Камен,SLV,SLV20,SLV20-22,3,6,3,1825,19,2190,Y
35674,с.,Камен,DOB,DOB15,DOB15-00,3,7,4,1825,24,2191,Y
35746,с.,Камен бряг,DOB,DOB17,DOB17-00,3,8,1,1825,24,2192,Y
35756,с.,Камен връх,JAM,JAM03,JAM03-00,3,8,4,1825,28,2193,Y
35777,с.,Камен дял,VAR,VAR16,VAR16-00,3,7,3,1825,03,2194,Y
35688,с.,Камена,BLG,BLG33,BLG33-00,3,6,5,1825,01,2195,Y
35691,с.,Каменар,BGS,BGS17,BGS17-00,3,7,1,1825,02,2196,Y
35701,с.,Каменар,VAR,VAR06,VAR06-09,3,5,4,1825,03,2197,Y
35715,с.,Каменар,RAZ,RAZ17,RAZ17-08,3,6,4,1825,16,2198,Y
35729,с.,Каменари,VTR,VTR13,VTR13-00,3,7,5,1825,04,2199,Y
35732,с.,Каменарци,KRZ,KRZ16,KRZ16-03,3,8,6,1825,08,2200,Y
3258,с.,Каменец,KRZ,KRZ21,KRZ21-00,3,8,6,1825,08,2201,Y
35780,с.,Каменец,PVN,PVN27,PVN27-04,3,6,3,1825,14,2202,Y
35794,с.,Каменец,JAM,JAM22,JAM22-10,3,6,3,1825,28,2203,Y
35804,с.,Каменик,KNL,KNL05,KNL05-00,3,8,6,1825,09,2204,Y
35818,с.,Каменица,BLG,BLG49,BLG49-00,3,7,3,1825,01,2205,Y
35821,с.,Каменица,SFO,SFO56,SFO56-00,3,8,6,1825,22,2206,Y
35835,с.,Каменичка Скакавица,KNL,KNL29,KNL29-00,3,8,7,1825,09,2207,Y
35849,с.,Каменка,KRZ,KRZ15,KRZ15-33,3,8,4,1825,08,2208,Y
35866,с.,Каменна река,HKV,HKV32,HKV32-00,3,8,4,1825,26,2209,Y
35871,с.,Каменна Рикса,MON,MON14,MON14-00,3,7,5,1825,11,2210,Y
35883,гр.,Камено,BGS,BGS08,BGS08-00,1,4,1,1825,02,2211,Y
35910,с.,Камено поле,VRC,VRC32,VRC32-02,3,6,5,1825,06,2212,Y
35897,с.,Каменово,RAZ,RAZ16,RAZ16-17,3,6,4,1825,16,2213,Y
35907,с.,Каменово,SLV,SLV16,SLV16-10,3,7,3,1825,19,2214,Y
35938,с.,Каменци,SLS,SLS15,SLS15-10,3,8,2,1825,18,2216,Y
35955,с.,Каменяк,BGS,BGS18,BGS18-00,3,7,5,1825,02,2217,Y
35969,с.,Каменяк,SHU,SHU11,SHU11-13,3,7,4,1825,27,2218,Y
69387,с.,Стойновското,LOV,LOV34,LOV34-19,3,8,6,498,10,4544,N
35972,с.,Каменяне,KRZ,KRZ08,KRZ08-11,3,8,5,1825,08,2219,Y
35986,с.,Камещица,GAB,GAB05,GAB05-00,3,8,5,1825,07,2220,Y
35997,с.,Камилски дол,HKV,HKV11,HKV11-00,3,8,5,1825,26,2221,Y
36004,с.,Камчия,BGS,BGS23,BGS23-00,3,8,4,1825,02,2222,Y
36021,с.,Кандилка,KRZ,KRZ15,KRZ15-19,3,7,5,1825,08,2223,Y
36035,с.,Кандови,PAZ,PAZ08,PAZ08-11,3,7,8,1825,12,2224,Y
36049,с.,Каниц,VID,VID03,VID03-04,3,8,3,1825,05,2225,Y
36052,с.,Кантари,VTR,VTR13,VTR13-00,3,8,5,1825,04,2226,Y
36066,с.,Каняк,KRZ,KRZ35,KRZ35-00,3,7,6,1825,08,2227,Y
36079,гр.,Каолиново,SHU,SHU18,SHU18-00,1,4,4,1825,27,2228,Y
36083,с.,Капатово,BLG,BLG33,BLG33-00,3,7,3,1825,01,2229,Y
36110,с.,Капитан Андреево,HKV,HKV28,HKV28-03,3,5,2,1825,26,2230,Y
36124,с.,Капитан Димитриево,PAZ,PAZ21,PAZ21-01,3,5,4,1825,12,2231,Y
36138,с.,Капитан Димитрово,DOB,DOB20,DOB20-00,3,8,3,1825,24,2232,Y
36155,с.,Капитан Петко,SHU,SHU07,SHU07-08,3,6,5,1825,27,2233,Y
24013,с.,Капитан Петко войвода,HKV,HKV32,HKV32-00,3,7,4,1825,26,2234,Y
36141,с.,Капитановци,VID,VID09,VID09-19,3,5,1,1825,05,2235,Y
36169,с.,Капище,TGV,TGV02,TGV02-00,3,8,5,1825,25,2236,Y
36333,с.,Кара Михал,RAZ,RAZ29,RAZ29-00,3,8,4,1825,16,2237,Y
36172,с.,Карабунар,PAZ,PAZ29,PAZ29-09,3,5,4,1825,12,2238,Y
36186,с.,Каравелово,PDV,PDV13,PDV13-12,3,5,5,1825,15,2239,Y
36194,с.,Каравелово,SHU,SHU21,SHU21-11,3,7,4,1825,27,2240,Y
36200,с.,Каравелово,JAM,JAM25,JAM25-00,3,6,3,1825,28,2241,Y
36213,с.,Каравельово,BGS,BGS18,BGS18-12,3,7,5,1825,02,2242,Y
36227,с.,Карагеоргиево,BGS,BGS01,BGS01-03,3,5,3,1825,02,2243,Y
36230,с.,Караджалово,PDV,PDV23,PDV23-12,3,5,3,1825,15,2244,Y
36244,с.,Караджово,PDV,PDV28,PDV28-04,3,6,3,1825,15,2245,Y
36261,с.,Караиванца,GAB,GAB12,GAB12-00,3,8,5,1825,07,2246,Y
36275,с.,Караиванци,VTR,VTR13,VTR13-00,3,8,6,1825,04,2247,Y
36289,с.,Караисен,VTR,VTR22,VTR22-09,3,5,3,1825,04,2248,Y
36292,с.,Карали,GAB,GAB05,GAB05-00,3,8,6,1825,07,2249,Y
36302,с.,Караманите,VAR,VAR09,VAR09-12,3,7,4,1825,03,2250,Y
36316,с.,Караманово,RSE,RSE37,RSE37-05,3,6,2,1825,17,2251,Y
36325,с.,Караманци,HKV,HKV19,HKV19-05,3,5,5,1825,26,2252,Y
32175,с.,Иванча,VTR,VTR26,VTR26-04,3,7,2,1825,04,2049,Y
36347,с.,Карамичевци,GAB,GAB29,GAB29-00,3,8,5,1825,07,2253,Y
36350,с.,Карамфил,KRZ,KRZ21,KRZ21-11,3,6,5,1825,08,2254,Y
36364,с.,Каран Върбовка,RSE,RSE08,RSE08-05,3,6,3,1825,17,2255,Y
36378,с.,Карандили,VTR,VTR13,VTR13-00,3,8,5,1825,04,2256,Y
36381,с.,Караново,BGS,BGS01,BGS01-04,3,6,4,1825,02,2257,Y
36395,с.,Караново,SLV,SLV16,SLV16-11,3,6,4,1825,19,2258,Y
36405,с.,Каранци,VTR,VTR26,VTR26-00,3,7,3,1825,04,2259,Y
36419,с.,Карапелит,DOB,DOB15,DOB15-27,3,5,4,1825,24,2260,Y
36422,с.,Караполци,SFO,SFO17,SFO17-00,3,8,6,1825,22,2261,Y
36436,с.,Караш,VRC,VRC32,VRC32-00,3,8,4,1825,06,2262,Y
36440,с.,Карбинци,VID,VID16,VID16-00,3,7,4,1825,05,2263,Y
36453,с.,Карвуна,DOB,DOB03,DOB03-14,3,8,3,1825,24,2264,Y
36467,с.,Кардам,DOB,DOB12,DOB12-15,3,5,3,1825,24,2265,Y
36470,с.,Кардам,TGV,TGV24,TGV24-17,3,5,3,1825,25,2266,Y
36484,с.,Карлиево,SFO,SFO47,SFO47-00,3,7,6,1825,22,2267,Y
